Filename,Compound,Date_collec,Time_collec,Res,Date_run,Batch,Catch,UW,Indiv,Rank,Group,DOB,Age,Temp,Uvol,SPG1,SPG2,meanSPG,DayRain,AveRain,z.Age,z.Uvol,z.SPG,z.Temp,z.DayRain,z.AveRain,RT,Area,Ncomp
20230626_12,N057.P07,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,7.59,12439,122
20230626_12,S174.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,20.112,0,122
20230626_12,N059.P04.3,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,7.592,6788,122
20230626_12,N087.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,6.303,6955,122
20230626_12,R043.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,12.792,8689,122
20230626_12,Q043.P12,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,11.787,7956,122
20230626_12,N058.P09,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,9.137,0,122
20230626_12,R056.P06,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,12.818,27500,122
20230626_12,S154.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,18.217,0,122
20230626_12,S108.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,17.018,0,122
20230626_12,T129.P03,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,37.407,0,122
20230626_12,Q108.P04,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,10.809,11378,122
20230626_12,Q057.P08,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,10.354,10101,122
20230626_12,R056.P05,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,14.989,19090,122
20230626_12,T281.P03,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,31.013,0,122
20230626_12,Q121.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,11.51,0,122
20230626_12,T057.P35,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,44.38,3137,122
20230626_12,S145.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,18.113,1749,122
20230626_12,T290.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,34.84,4516,122
20230626_12,S067.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,16.493,0,122
20230626_12,S131.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,16.27,1799,122
20230626_12,M045.P07,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,4.338,302531,122
20230626_12,T119.P04,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,28.647,0,122
20230626_12,Q115.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,11.827,491910,122
20230626_12,R144.P03,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,14.933,0,122
20230626_12,N057.P09.2,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,8.439,2682,122
20230626_12,R064.P03,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,13.704,9667,122
20230626_12,Q103.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,12.32,8968,122
20230626_12,Q213.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,10.968,0,122
20230626_12,Q057.P09,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,10.693,11828,122
20230626_12,N083.P03,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,8.491,1432,122
20230626_12,N058.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,5.737,20866,122
20230626_12,S119.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,16.73,1085,122
20230626_12,T085.P04,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,34.49,1677,122
20230626_12,S205.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,19.906,0,122
20230626_12,R125.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,13.892,2048,122
20230626_12,T226.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,31.581,2054,122
20230626_12,T091.P04,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,23.9,0,122
20230626_12,N223.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,7.912,0,122
20230626_12,N103.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,6.995,2554,122
20230626_12,T205.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,21.312,8100,122
20230626_12,M030.P06.2,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,5.001,1660,122
20230626_12,N058.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,5.737,20866,122
20230626_12,Q207.P05,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,12.432,1899,122
20230626_12,Q125.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,9.897,1478,122
20230626_12,N043.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,5.752,28549,122
20230626_12,N071.P02.2,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,9.182,2220,122
20230626_12,Q096.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,11.302,1114,122
20230626_12,Q131.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,10.914,0,122
20230626_12,S137.P02,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,20.543,0,122
20230626_12,M045.P06,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,4.047,36250,122
20230626_12,N080.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,5.71,0,122
20230626_12,M057.P05,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,4.231,10573,122
20230626_12,N077.P01.2,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,6.308,2699,122
20230626_12,T250.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,33.036,0,122
20230626_12,M044.P01.2,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,3.044,20067,122
20230626_12,N030.P06,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,7.654,1391,122
20230626_12,S073.P05,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,17.954,1339,122
20230626_12,S105.P09,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,20.55,2346,122
20230626_12,M109.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,5.537,5113,122
20230626_12,T057.P14,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,31.933,0,122
20230626_12,T091.P08,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,25.184,12870,122
20230626_12,T107.P04,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,33.197,0,122
20230626_12,R119.P03,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,15.116,19329,122
20230626_12,M069.P03,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,4.354,36653,122
20230626_12,T057.P38,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,46.65,0,122
20230626_12,R085.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,12.73,14250,122
20230626_12,N043.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,5.752,28549,122
20230626_12,R128.P08,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,13.954,7952,122
20230626_12,Q122.P03,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,10.413,1803,122
20230626_12,M030.P03,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,3.597,4027,122
20230626_12,S058.P11,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,21.047,0,122
20230626_12,R136.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,15.485,2611,122
20230626_12,M044.P04,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,3.435,16586,122
20230626_12,N094.P04,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,9.314,30749,122
20230626_12,T128.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,21.286,1971,122
20230626_12,Q095.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,11.293,2292,122
20230626_12,S133.P11.2,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,18.445,2153,122
20230626_12,S138.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,17.2,1805,122
20230626_12,R056.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,12.818,27500,122
20230626_12,R147.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,15.626,0,122
20230626_12,M131.P04,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,5.636,4252,122
20230626_12,N057.P06,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,7.661,8896,122
20230626_12,Q077.P01,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,11.828,163250,122
20230626_12,N108.P04,2023-03-23,9:00,SRM,20230626,Batch05,IC,YES,BY,Alpha,LV,2003-01-01,20.2,26.8,0.1,1.038,1.038,1.0381,0,0.84,1.407919183,-0.411053558,1.181129805,-0.517830351,-0.376318229,-0.598926459,9.214,2035,122
20230626_13,T208.P01,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,25.178,1311,123
20230626_13,M043.P02.3,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,3.657,23666,123
20230626_13,T129.P02,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,30.76,2192,123
20230626_13,M097.P01,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,4.717,0,123
20230626_13,N083.P03,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,8.503,0,123
20230626_13,N101.P04,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,8.086,3490,123
20230626_13,M055.P05,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,4.703,3326,123
20230626_13,R147.P01,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,15.647,0,123
20230626_13,S109.P01,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,17.003,4977,123
20230626_13,M057.P10,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,5.473,21914,123
20230626_13,M072.P02,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,3.636,1406,123
20230626_13,N043.P16,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,8.427,9735,123
20230626_13,S174.P01,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,20.11,0,123
20230626_13,M043.P07,2023-01-17,8:39,SRM,20230626,Batch05,IC,NO,FG,Subord,RM,2009-02-18,13.9,24.8,0.2,1.004,1.004,1.0039,0,0,0.051815741,-0.160735823,-1.326049635,-1.145307479,-0.376318229,-0.773329462,4.023,87858,123
