Beh_focalname,Beh_type,Behav,Group,Rank,Indiv,DOB,Date,Beh_filename,WetDry,Date_time_begin,Date_time_end,Duration,Dur_min_corrected,Year,Time,DayRain,AveRain,MaxTemp,MinTemp,MeanTemp,z.AveRain,z.MeanTemp,z.DayRain,Age,z.Age
2023-04-27_AD_WTA_Clean.xlsx.12,NA,NA,AD,Subord,KN,2009-01-01,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T09:00:41Z,2023-04-27T09:13:52Z,0:13:11,13.18,2023,9:00:41,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,14.3,0.37061797
2023-04-27_AD_WTA_Clean.xlsx.13,NA,NA,AD,Subord,WE,2013-11-01,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T09:14:07Z,2023-04-27T09:32:07Z,0:18:00,18,2023,9:14:07,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,9.5,-0.908903884
2023-04-27_AD_WTA_Clean.xlsx.14,NA,NA,AD,Alpha,BD,2010-08-20,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T09:32:56Z,2023-04-27T09:40:11Z,0:07:15,7.25,2023,9:32:56,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,12.7,-0.055889315
2023-04-27_AD_WTA_Clean.xlsx.15,B,UW,AD,Subord,KN,2009-01-01,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T09:42:39Z,2023-04-27T09:51:29Z,0:08:50,8.83,2023,9:42:39,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,14.3,0.37061797
2023-04-27_AD_WTA_Clean.xlsx.16,NA,NA,AD,Subord,CG,2011-05-24,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T09:53:49Z,2023-04-27T10:10:21Z,0:16:32,16.53,2023,9:53:49,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,11.9,-0.269142957
2023-04-27_AD_WTA_Clean.xlsx.17,NA,NA,AD,Subord,WE,2013-11-01,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T10:20:34Z,2023-04-27T10:30:55Z,0:10:21,10.35,2023,10:20:34,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,9.5,-0.908903884
2023-04-27_AD_WTA_Clean.xlsx.18,B,UW,AD,Subord,KN,2009-01-01,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T10:35:10Z,2023-04-27T10:45:20Z,0:10:10,10.17,2023,10:35:10,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,14.3,0.37061797
2023-04-27_AD_WTA_Clean.xlsx.19,NA,NA,AD,Subord,CG,2011-05-24,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T10:46:19Z,2023-04-27T10:57:25Z,0:11:06,11.1,2023,10:46:19,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,11.9,-0.269142957
2023-04-27_AD_WTA_Clean.xlsx.2,B,UW,AD,Alpha,BD,2010-08-20,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T06:55:05Z,2023-04-27T07:05:03Z,0:09:58,9.97,2023,6:55:05,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,12.7,-0.055889315
2023-04-27_AD_WTA_Clean.xlsx.20,NA,NA,AD,Subord,WE,2013-11-01,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T11:06:08Z,2023-04-27T11:16:57Z,0:10:49,10.82,2023,11:06:08,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,9.5,-0.908903884
2023-04-27_AD_WTA_Clean.xlsx.21,NA,NA,AD,Subord,KN,2009-01-01,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T11:19:22Z,2023-04-27T11:29:55Z,0:10:33,10.55,2023,11:19:22,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,14.3,0.37061797
2023-04-27_AD_WTA_Clean.xlsx.3,B,UW,AD,Subord,CG,2011-05-24,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T07:05:44Z,2023-04-27T07:15:46Z,0:10:02,10.03,2023,7:05:44,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,11.9,-0.269142957
2023-04-27_AD_WTA_Clean.xlsx.4,NA,NA,AD,Subord,WE,2013-11-01,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T07:34:56Z,2023-04-27T07:44:46Z,0:09:50,9.83,2023,7:34:56,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,9.5,-0.908903884
2023-04-27_AD_WTA_Clean.xlsx.5,NA,NA,AD,Subord,CG,2011-05-24,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T07:47:27Z,2023-04-27T07:58:43Z,0:11:16,11.27,2023,7:47:27,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,11.9,-0.269142957
2023-04-27_AD_WTA_Clean.xlsx.6,NA,NA,AD,Subord,KN,2009-01-01,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T07:59:03Z,2023-04-27T08:09:57Z,0:10:54,10.9,2023,7:59:03,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,14.3,0.37061797
2023-04-27_AD_WTA_Clean.xlsx.7,NA,NA,AD,Subord,WE,2013-11-01,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T08:13:56Z,2023-04-27T08:19:53Z,0:05:57,5.95,2023,8:13:56,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,9.5,-0.908903884
2023-04-27_AD_WTA_Clean.xlsx.8,NA,NA,AD,Alpha,BD,2010-08-20,2023-04-27,2023-04-27_AD_WTA_Clean.xlsx,DRY,2023-04-27T08:21:34Z,2023-04-27T08:31:37Z,0:10:03,10.05,2023,8:21:34,0,0,35.8,23.8,29.8,-0.824530947,1.394950317,-0.366266492,12.7,-0.055889315
2023-05-02_BC_SRM_Clean.xlsx.1,NA,NA,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_SRM_Clean.xlsx,DRY,2023-05-02T06:01:07Z,2023-05-02T06:11:15Z,0:10:08,10.13,2023,6:01:07,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-02_BC_SRM_Clean.xlsx.2,B,UW,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_SRM_Clean.xlsx,DRY,2023-05-02T06:25:21Z,2023-05-02T06:35:26Z,0:10:05,10.08,2023,6:25:21,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-02_BC_SRM_Clean.xlsx.3,B,UW,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_SRM_Clean.xlsx,DRY,2023-05-02T06:49:13Z,2023-05-02T06:59:19Z,0:10:06,10.1,2023,6:49:13,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-02_BC_SRM_Clean.xlsx.4,NA,NA,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_SRM_Clean.xlsx,DRY,2023-05-02T07:43:28Z,2023-05-02T07:53:32Z,0:10:04,10.07,2023,7:43:28,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-02_BC_SRM_Clean.xlsx.5,NA,NA,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_SRM_Clean.xlsx,DRY,2023-05-02T11:16:19Z,2023-05-02T11:26:12Z,0:09:53,9.88,2023,11:16:19,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-02_BC_WTA_Clean.xlsx.1,NA,NA,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_WTA_Clean.xlsx,DRY,2023-05-02T11:56:06Z,2023-05-02T12:06:07Z,0:10:01,10.02,2023,11:56:06,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-02_BC_WTA_Clean.xlsx.2,B,UW,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_WTA_Clean.xlsx,DRY,2023-05-02T12:26:34Z,2023-05-02T12:36:59Z,0:10:25,10.42,2023,12:26:34,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-02_BC_WTA_Clean.xlsx.2,B,UW,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_WTA_Clean.xlsx,DRY,2023-05-02T12:26:34Z,2023-05-02T12:36:59Z,0:10:25,10.42,2023,12:26:34,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-02_BC_WTA_Clean.xlsx.3,NA,NA,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_WTA_Clean.xlsx,DRY,2023-05-02T12:47:02Z,2023-05-02T12:57:09Z,0:10:07,10.12,2023,12:47:02,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-02_BC_WTA_Clean.xlsx.4,NA,NA,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_WTA_Clean.xlsx,DRY,2023-05-02T13:07:15Z,2023-05-02T13:17:19Z,0:10:04,10.07,2023,13:07:15,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-02_BC_WTA_Clean.xlsx.5,NA,NA,BC,Alpha,ES,2013-03-15,2023-05-02,2023-05-02_BC_WTA_Clean.xlsx,DRY,2023-05-02T13:27:27Z,2023-05-02T13:37:25Z,0:09:58,9.97,2023,13:27:27,0,0.57,33.4,26.3,29.85,-0.707814677,1.422315377,-0.366266492,10.1,-0.748963652
2023-05-03_GN_WTA_Clean.xlsx.1,B,UW,GN,Subord,EC,2009-01-01,2023-05-03,2023-05-03_GN_WTA_Clean.xlsx,DRY,2023-05-03T06:47:34Z,2023-05-03T06:57:59Z,0:10:25,10.42,2023,6:47:34,0,0.57,34.2,26.8,30.5,-0.707814677,1.778061163,-0.366266492,14.3,0.37061797
2023-05-03_GN_WTA_Clean.xlsx.10,B,UW,GN,Subord,EC,2009-01-01,2023-05-03,2023-05-03_GN_WTA_Clean.xlsx,DRY,2023-05-03T11:07:43Z,2023-05-03T11:17:45Z,0:10:02,10.03,2023,11:07:43,0,0.57,34.2,26.8,30.5,-0.707814677,1.778061163,-0.366266492,14.3,0.37061797
2023-05-03_GN_WTA_Clean.xlsx.2,NA,NA,GN,Alpha,DD,2008-01-01,2023-05-03,2023-05-03_GN_WTA_Clean.xlsx,DRY,2023-05-03T07:06:50Z,2023-05-03T07:17:03Z,0:10:13,10.22,2023,7:06:50,0,0.57,34.2,26.8,30.5,-0.707814677,1.778061163,-0.366266492,15.3,0.637185022
2023-05-03_GN_WTA_Clean.xlsx.3,NA,NA,GN,Subord,TD,2012-10-23,2023-05-03,2023-05-03_GN_WTA_Clean.xlsx,DRY,2023-05-03T09:34:20Z,2023-05-03T09:44:20Z,0:10:00,10,2023,9:34:20,0,0.57,34.2,26.8,30.5,-0.707814677,1.778061163,-0.366266492,10.5,-0.642336831
2023-05-03_GN_WTA_Clean.xlsx.4,NA,NA,GN,Alpha,DD,2008-01-01,2023-05-03,2023-05-03_GN_WTA_Clean.xlsx,DRY,2023-05-03T09:45:15Z,2023-05-03T09:55:14Z,0:09:59,9.98,2023,9:45:15,0,0.57,34.2,26.8,30.5,-0.707814677,1.778061163,-0.366266492,15.3,0.637185022
2023-05-03_GN_WTA_Clean.xlsx.5,NA,NA,GN,Subord,TD,2012-10-23,2023-05-03,2023-05-03_GN_WTA_Clean.xlsx,DRY,2023-05-03T09:55:59Z,2023-05-03T10:05:59Z,0:10:00,10,2023,9:55:59,0,0.57,34.2,26.8,30.5,-0.707814677,1.778061163,-0.366266492,10.5,-0.642336831
2023-05-03_GN_WTA_Clean.xlsx.6,NA,NA,GN,Subord,EC,2009-01-01,2023-05-03,2023-05-03_GN_WTA_Clean.xlsx,DRY,2023-05-03T10:06:18Z,2023-05-03T10:16:20Z,0:10:02,10.03,2023,10:06:18,0,0.57,34.2,26.8,30.5,-0.707814677,1.778061163,-0.366266492,14.3,0.37061797
2023-05-03_GN_WTA_Clean.xlsx.7,NA,NA,GN,Alpha,DD,2008-01-01,2023-05-03,2023-05-03_GN_WTA_Clean.xlsx,DRY,2023-05-03T10:16:53Z,2023-05-03T10:26:56Z,0:10:03,10.05,2023,10:16:53,0,0.57,34.2,26.8,30.5,-0.707814677,1.778061163,-0.366266492,15.3,0.637185022
2023-05-03_GN_WTA_Clean.xlsx.8,NA,NA,GN,Subord,TD,2012-10-23,2023-05-03,2023-05-03_GN_WTA_Clean.xlsx,DRY,2023-05-03T10:27:48Z,2023-05-03T10:37:48Z,0:10:00,10,2023,10:27:48,0,0.57,34.2,26.8,30.5,-0.707814677,1.778061163,-0.366266492,10.5,-0.642336831
2023-05-03_GN_WTA_Clean.xlsx.9,B,UW,GN,Alpha,DD,2008-01-01,2023-05-03,2023-05-03_GN_WTA_Clean.xlsx,DRY,2023-05-03T10:42:09Z,2023-05-03T10:52:10Z,0:10:01,10.02,2023,10:42:09,0,0.57,34.2,26.8,30.5,-0.707814677,1.778061163,-0.366266492,15.3,0.637185022
2023-05-10_RM_SRM_Clean.xlsx.1,NA,NA,RM,Alpha,KO,2009-01-01,2023-05-10,2023-05-10_RM_SRM_Clean.xlsx,DRY,2023-05-10T07:10:35Z,2023-05-10T07:20:32Z,0:09:57,9.95,2023,7:10:35,0,0.57,36.5,26.7,31.6,-0.707814677,2.380092493,-0.366266492,14.4,0.397274675
2023-05-10_RM_SRM_Clean.xlsx.2,NA,NA,RM,Subord,CZ,2006-01-01,2023-05-10,2023-05-10_RM_SRM_Clean.xlsx,DRY,2023-05-10T08:00:11Z,2023-05-10T08:10:08Z,0:09:57,9.95,2023,8:00:11,0,0.57,36.5,26.7,31.6,-0.707814677,2.380092493,-0.366266492,17.4,1.196975833
2023-05-10_RM_SRM_Clean.xlsx.3,B,UW,RM,Subord,FG,2009-02-18,2023-05-10,2023-05-10_RM_SRM_Clean.xlsx,DRY,2023-05-10T08:11:46Z,2023-05-10T08:21:34Z,0:09:48,9.8,2023,8:11:46,0,0.57,36.5,26.7,31.6,-0.707814677,2.380092493,-0.366266492,14.2,0.343961264
2023-05-10_RM_SRM_Clean.xlsx.4,NA,NA,RM,Subord,LO,2011-01-01,2023-05-10,2023-05-10_RM_SRM_Clean.xlsx,DRY,2023-05-10T08:23:40Z,2023-05-10T08:33:42Z,0:10:02,10.03,2023,8:23:40,0,0.57,36.5,26.7,31.6,-0.707814677,2.380092493,-0.366266492,12.4,-0.135859431
2023-05-10_RM_SRM_Clean.xlsx.5,NA,NA,RM,Subord,HE,2014-04-28,2023-05-10,2023-05-10_RM_SRM_Clean.xlsx,DRY,2023-05-10T08:33:57Z,2023-05-10T08:43:58Z,0:10:01,10.02,2023,8:33:57,0,0.57,36.5,26.7,31.6,-0.707814677,2.380092493,-0.366266492,9,-1.04218741
2023-05-10_RM_SRM_Clean.xlsx.6,NA,NA,RM,Subord,FI,2014-08-25,2023-05-10,2023-05-10_RM_SRM_Clean.xlsx,DRY,2023-05-10T08:48:27Z,2023-05-10T08:58:25Z,0:09:58,9.97,2023,8:48:27,0,0.57,36.5,26.7,31.6,-0.707814677,2.380092493,-0.366266492,8.7,-1.122157526
2023-05-11_RM_WTA_Clean.xlsx.1,NA,NA,RM,Subord,LO,2011-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T11:38:48Z,2023-05-11T11:48:51Z,0:10:03,10.05,2023,11:38:48,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,12.4,-0.135859431
2023-05-11_RM_WTA_Clean.xlsx.10,NA,NA,RM,Subord,FI,2014-08-25,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T13:31:00Z,2023-05-11T13:41:01Z,0:10:01,10.02,2023,13:31:00,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,8.7,-1.122157526
2023-05-11_RM_WTA_Clean.xlsx.11,NA,NA,RM,Subord,HE,2014-04-28,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T13:53:18Z,2023-05-11T14:03:19Z,0:10:01,10.02,2023,13:53:18,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,9,-1.04218741
2023-05-11_RM_WTA_Clean.xlsx.12,NA,NA,RM,Subord,FG,2009-02-18,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T14:13:12Z,2023-05-11T14:23:14Z,0:10:02,10.03,2023,14:13:12,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,14.2,0.343961264
2023-05-11_RM_WTA_Clean.xlsx.13,NA,NA,RM,Subord,CZ,2006-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T14:24:15Z,2023-05-11T14:34:09Z,0:09:54,9.9,2023,14:24:15,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,17.4,1.196975833
2023-05-11_RM_WTA_Clean.xlsx.14,NA,NA,RM,Subord,HE,2014-04-28,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T14:34:41Z,2023-05-11T14:44:40Z,0:09:59,9.98,2023,14:34:41,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,9,-1.04218741
2023-05-11_RM_WTA_Clean.xlsx.15,NA,NA,RM,Alpha,KO,2009-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T14:45:14Z,2023-05-11T14:55:13Z,0:09:59,9.98,2023,14:45:14,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,14.4,0.397274675
2023-05-11_RM_WTA_Clean.xlsx.16,NA,NA,RM,Subord,LO,2011-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T14:56:01Z,2023-05-11T15:06:03Z,0:10:02,10.03,2023,14:56:01,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,12.4,-0.135859431
2023-05-11_RM_WTA_Clean.xlsx.17,B,UW,RM,Subord,FI,2014-08-25,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T15:06:22Z,2023-05-11T15:16:23Z,0:10:01,10.02,2023,15:06:22,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,8.7,-1.122157526
2023-05-11_RM_WTA_Clean.xlsx.2,B,UW,RM,Subord,CZ,2006-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T11:49:52Z,2023-05-11T11:59:55Z,0:10:03,10.05,2023,11:49:52,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,17.4,1.196975833
2023-05-11_RM_WTA_Clean.xlsx.2,B,UW,RM,Subord,CZ,2006-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T11:49:52Z,2023-05-11T11:59:55Z,0:10:03,10.05,2023,11:49:52,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,17.4,1.196975833
2023-05-11_RM_WTA_Clean.xlsx.3,NA,NA,RM,Alpha,KO,2009-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T12:00:29Z,2023-05-11T12:10:24Z,0:09:55,9.92,2023,12:00:29,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,14.4,0.397274675
2023-05-11_RM_WTA_Clean.xlsx.4,NA,NA,LV,Subord,HG,2007-04-12,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T12:10:52Z,2023-05-11T12:20:53Z,0:10:01,10.02,2023,12:10:52,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,16.1,0.850438665
2023-05-11_RM_WTA_Clean.xlsx.5,NA,NA,RM,Subord,FG,2009-02-18,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T12:37:01Z,2023-05-11T12:47:01Z,0:10:00,10,2023,12:37:01,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,14.2,0.343961264
2023-05-11_RM_WTA_Clean.xlsx.6,NA,NA,RM,Subord,FI,2014-08-25,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T12:49:11Z,2023-05-11T12:59:06Z,0:09:55,9.92,2023,12:49:11,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,8.7,-1.122157526
2023-05-11_RM_WTA_Clean.xlsx.7,B,UW,RM,Subord,LO,2011-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T12:59:20Z,2023-05-11T13:09:18Z,0:09:58,9.97,2023,12:59:20,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,12.4,-0.135859431
2023-05-11_RM_WTA_Clean.xlsx.7,B,UW,RM,Subord,LO,2011-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T12:59:20Z,2023-05-11T13:09:18Z,0:09:58,9.97,2023,12:59:20,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,12.4,-0.135859431
2023-05-11_RM_WTA_Clean.xlsx.8,B,UW,RM,Alpha,KO,2009-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T13:09:36Z,2023-05-11T13:19:18Z,0:09:42,9.7,2023,13:09:36,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,14.4,0.397274675
2023-05-11_RM_WTA_Clean.xlsx.9,NA,NA,RM,Subord,CZ,2006-01-01,2023-05-11,2023-05-11_RM_WTA_Clean.xlsx,DRY,2023-05-11T13:19:54Z,2023-05-11T13:29:55Z,0:10:01,10.02,2023,13:19:54,0,0.57,36,27.5,31.75,-0.707814677,2.462187674,-0.366266492,17.4,1.196975833
2023-05-12_AD_WTA_Clean.xlsx.1,B,UW,AD,Subord,KN,2009-01-01,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T05:37:51Z,2023-05-12T05:46:59Z,0:09:08,9.13,2023,5:37:51,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,14.4,0.397274675
2023-05-12_AD_WTA_Clean.xlsx.10,NA,NA,AD,Subord,CG,2011-05-24,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T10:27:24Z,2023-05-12T10:37:28Z,0:10:04,10.07,2023,10:27:24,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,12,-0.242486252
2023-05-12_AD_WTA_Clean.xlsx.11,B,UW,AD,Subord,KN,2009-01-01,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T10:38:02Z,2023-05-12T10:48:01Z,0:09:59,9.98,2023,10:38:02,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,14.4,0.397274675
2023-05-12_AD_WTA_Clean.xlsx.12,NA,NA,AD,Alpha,BD,2010-08-20,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T10:48:24Z,2023-05-12T10:58:25Z,0:10:01,10.02,2023,10:48:24,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,12.7,-0.055889315
2023-05-12_AD_WTA_Clean.xlsx.2,NA,NA,AD,Alpha,BD,2010-08-20,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T05:48:21Z,2023-05-12T05:58:24Z,0:10:03,10.05,2023,5:48:21,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,12.7,-0.055889315
2023-05-12_AD_WTA_Clean.xlsx.3,NA,NA,AD,Subord,CG,2011-05-24,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T06:00:54Z,2023-05-12T06:10:55Z,0:10:01,10.02,2023,6:00:54,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,12,-0.242486252
2023-05-12_AD_WTA_Clean.xlsx.4,NA,NA,AD,Subord,WE,2013-11-01,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T06:21:14Z,2023-05-12T06:31:03Z,0:09:49,9.82,2023,6:21:14,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,9.5,-0.908903884
2023-05-12_AD_WTA_Clean.xlsx.5,NA,NA,AD,Alpha,BD,2010-08-20,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T06:32:36Z,2023-05-12T06:42:26Z,0:09:50,9.83,2023,6:32:36,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,12.7,-0.055889315
2023-05-12_AD_WTA_Clean.xlsx.6,NA,NA,AD,Subord,KN,2009-01-01,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T07:15:39Z,2023-05-12T07:25:40Z,0:10:01,10.02,2023,7:15:39,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,14.4,0.397274675
2023-05-12_AD_WTA_Clean.xlsx.7,NA,NA,AD,Subord,WE,2013-11-01,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T07:26:01Z,2023-05-12T07:35:58Z,0:09:57,9.95,2023,7:26:01,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,9.5,-0.908903884
2023-05-12_AD_WTA_Clean.xlsx.8,NA,NA,AD,Subord,CG,2011-05-24,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T10:05:35Z,2023-05-12T10:15:33Z,0:09:58,9.97,2023,10:05:35,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,12,-0.242486252
2023-05-12_AD_WTA_Clean.xlsx.9,NA,NA,AD,Subord,WE,2013-11-01,2023-05-12,2023-05-12_AD_WTA_Clean.xlsx,DRY,2023-05-12T10:16:07Z,2023-05-12T10:26:10Z,0:10:03,10.05,2023,10:16:07,0,0.57,35.7,28,31.85,-0.707814677,2.516917795,-0.366266492,9.5,-0.908903884
2023-05-16_GN_WTA_Clean.xlsx.1,NA,NA,GN,Subord,TD,2012-10-23,2023-05-16,2023-05-16_GN_WTA_Clean.xlsx,DRY,2023-05-16T07:46:56Z,2023-05-16T07:56:51Z,0:09:55,9.92,2023,7:46:56,0,0.57,32,27.5,29.75,-0.707814677,1.367585256,-0.366266492,10.6,-0.615680126
2023-05-16_GN_WTA_Clean.xlsx.10,B,UW,GN,Subord,EC,2009-01-01,2023-05-16,2023-05-16_GN_WTA_Clean.xlsx,DRY,2023-05-16T09:52:07Z,2023-05-16T10:02:08Z,0:10:01,10.02,2023,9:52:07,0,0.57,32,27.5,29.75,-0.707814677,1.367585256,-0.366266492,14.4,0.397274675
